#2th	#Int
11.934	837.01667
11.935	802.16667
11.936	821.55556
11.937	820.25000
11.938	817.22000
11.939	827.25000
11.940	821.45652
11.941	826.97368
11.942	796.71429
11.943	817.09375
11.944	822.63333
11.945	818.61111
11.946	817.12500
11.947	815.06276
11.948	791.99160
11.949	816.93275
11.950	822.59200
11.951	814.92857
11.952	825.66667
11.953	809.03846
11.954	805.61538
11.955	788.96296
11.956	804.86111
11.957	813.50000
11.958	818.61905
11.959	809.08333
11.960	821.27940
11.961	819.73737
11.962	782.83558
11.963	822.78321
11.964	813.61765
11.965	821.31250
11.966	815.20000
11.967	811.75926
11.968	798.39130
11.969	805.40909
11.970	831.66667
11.971	825.57895
11.972	803.66667
11.973	827.04289
11.974	817.90525
11.975	815.46704
11.976	826.89900
11.977	820.75000
11.978	821.39130
11.979	800.00000
11.980	817.84000
11.981	818.20000
11.982	819.01562
11.983	815.25000
11.984	814.03846
11.985	818.44444
11.986	809.70000
11.987	816.74074
11.988	821.10000
11.989	822.00000
11.990	810.00000
11.991	817.76190
11.992	812.91667
11.993	813.84211
11.994	813.38889
11.995	818.01613
11.996	820.43750
11.997	799.62500
11.998	817.02000
11.999	804.20000
12.000	816.14286
12.001	816.04348
12.002	808.75000
12.003	817.62500
12.004	817.97059
12.005	802.72222
12.006	819.75000
12.007	815.33333
12.008	811.36207
12.009	818.30556
12.010	804.30000
12.011	814.50000
12.012	807.35000
12.013	825.05882
12.014	805.50000
12.015	809.96774
12.016	815.57143
12.017	809.18750
12.018	809.56000
12.019	816.20000
12.020	809.73913
12.021	805.72000
12.022	804.25000
12.023	807.50000
12.024	819.81579
12.025	807.96429
12.026	807.75000
12.027	805.63793
12.028	802.81034
12.029	796.28125
12.030	813.70000
12.031	814.76087
12.032	812.70000
12.033	807.08824
12.034	810.70455
12.035	797.79310
12.036	804.03125
12.037	812.56667
12.038	802.25000
12.039	807.75000
12.040	809.03704
12.041	811.52174
12.042	796.22500
12.043	813.92857
12.044	808.57143
12.045	791.41667
12.046	788.50000
12.047	812.16667
12.048	814.59259
12.049	797.77778
12.050	824.29167
12.051	802.26190
12.052	802.04167
12.053	817.38095
12.054	801.96429
12.055	809.43939
12.056	809.62500
12.057	813.10000
12.058	796.06250
12.059	811.91667
12.060	815.82000
12.061	808.26190
12.062	806.75000
12.063	811.00000
12.064	805.08824
12.065	802.25000
12.066	809.65000
12.067	808.64815
12.068	809.68966
12.069	808.17500
12.070	809.25000
12.071	808.14286
12.072	798.50000
12.073	814.61905
12.074	808.81250
12.075	807.75714
12.076	804.62500
12.077	809.69231
12.078	802.87500
12.079	805.15000
12.080	813.64000
12.081	811.84783
12.082	805.15385
12.083	806.87500
12.084	801.35714
12.085	809.14286
12.086	811.76923
12.087	802.04545
12.088	809.41935
12.089	804.27778
12.090	815.25000
12.091	808.34783
12.092	816.58333
12.093	813.92105
12.094	794.02632
12.095	809.73438
12.096	800.37500
12.097	819.00000
12.098	819.16667
12.099	815.70000
12.100	806.96000
12.101	812.15517
12.102	801.45000
12.103	816.50000
12.104	813.07143
12.105	818.50000
12.106	813.75000
12.107	804.70690
12.108	810.53448
12.109	803.50000
12.110	825.62500
12.111	807.08000
12.112	819.75000
12.113	808.04762
12.114	806.44828
12.115	802.80000
12.116	814.37500
12.117	812.68421
12.118	812.32143
12.119	811.68750
12.120	810.09259
12.121	805.55556
12.122	810.57500
12.123	816.30000
12.124	814.65217
12.125	814.80000
12.126	791.77778
12.127	814.64286
12.128	815.05172
12.129	815.05556
12.130	807.50000
12.131	815.60870
12.132	815.85000
12.133	809.71739
12.134	824.70000
12.135	807.02273
12.136	826.57143
12.137	818.05263
12.138	807.21429
12.139	814.75000
12.140	814.83333
12.141	814.12963
12.142	808.20000
12.143	823.33333
12.144	817.76316
12.145	808.33333
12.146	813.52632
12.147	813.02778
12.148	810.29310
12.149	810.62500
12.150	812.09091
12.151	810.80000
12.152	807.40000
12.153	810.56000
12.154	807.40476
12.155	814.11538
12.156	810.20833
12.157	814.68421
12.158	806.64286
12.159	823.10000
12.160	810.56000
12.161	810.85185
12.162	814.79545
12.163	808.87500
12.164	814.58696
12.165	822.16667
12.166	824.47059
12.167	813.88889
12.168	812.81818
12.169	810.25000
12.170	814.00000
12.171	814.36000
12.172	825.05000
12.173	818.66667
12.174	818.29630
12.175	814.56818
12.176	805.58333
12.177	817.73684
12.178	819.37500
12.179	804.75000
12.180	820.92000
12.181	817.83333
12.182	814.46875
12.183	819.05000
12.184	824.28261
12.185	820.75000
12.186	819.43333
12.187	820.42500
12.188	813.60000
12.189	819.57143
12.190	830.03846
12.191	830.55000
12.192	817.62500
12.193	822.17391
12.194	818.58621
12.195	814.95455
12.196	828.83333
12.197	827.30952
12.198	828.87500
12.199	828.87500
12.200	826.46296
12.201	821.95161
12.202	826.25000
12.203	829.15000
12.204	819.95652
12.205	842.70000
12.206	839.26471
12.207	829.55172
12.208	820.52083
12.209	830.32143
12.210	824.18421
12.211	828.17857
12.212	840.80000
12.213	835.94000
12.214	830.87037
12.215	826.42500
12.216	835.54167
12.217	836.59524
12.218	837.83333
12.219	839.37500
12.220	837.25926
12.221	839.75806
12.222	839.37500
12.223	846.33333
12.224	845.47619
12.225	841.10000
12.226	843.10870
12.227	846.00000
12.228	843.86364
12.229	860.12500
12.230	851.47059
12.231	847.35714
12.232	857.00000
12.233	846.84000
12.234	841.72222
12.235	862.67500
12.236	852.96429
12.237	857.23684
12.238	850.87500
12.239	846.10000
12.240	854.16000
12.241	845.16129
12.242	865.70000
12.243	850.56250
12.244	856.04762
12.245	847.58333
12.246	857.38095
12.247	852.26000
12.248	862.01923
12.249	852.00000
12.250	855.41176
12.251	859.14286
12.252	851.90000
12.253	864.19565
12.254	856.46552
12.255	862.95833
12.256	857.62500
12.257	861.47619
12.258	854.92857
12.259	865.77778
12.260	869.39583
12.261	863.54545
12.262	867.77778
12.263	850.62500
12.264	864.04348
12.265	868.60000
12.266	876.18421
12.267	870.44444
12.268	868.96154
12.269	871.70833
12.270	864.17647
12.271	872.62500
12.272	873.75000
12.273	880.04000
12.274	871.53226
12.275	874.90000
12.276	881.25000
12.277	875.28571
12.278	887.16667
12.279	872.93750
12.280	877.04688
12.281	879.98214
12.282	880.90625
12.283	889.31250
12.284	882.96000
12.285	895.87500
12.286	885.04762
12.287	886.32759
12.288	888.60000
12.289	894.40625
12.290	895.63158
12.291	904.78571
12.292	902.37500
12.293	895.92000
12.294	905.72581
12.295	903.72222
12.296	914.35000
12.297	912.26087
12.298	921.90000
12.299	903.87500
12.300	913.68056
12.301	918.37500
12.302	917.40625
12.303	914.56667
12.304	933.87500
12.305	932.65000
12.306	926.21739
12.307	928.70968
12.308	932.61111
12.309	932.03571
12.310	935.92857
12.311	949.30000
12.312	943.60000
12.313	948.00000
12.314	949.03226
12.315	952.13889
12.316	958.08333
12.317	955.07895
12.318	957.20833
12.319	965.16667
12.320	965.32258
12.321	963.75000
12.322	972.88889
12.323	980.44700
12.324	983.85219
12.325	966.68600
12.326	986.76435
12.327	991.04000
12.328	978.81250
12.329	993.08333
12.330	986.97368
12.331	980.57143
12.332	977.37500
12.333	999.89130
12.334	1006.78788
12.335	1010.32500
12.336	1008.45000
12.337	1016.01500
12.338	1013.39292
12.339	1018.49118
12.340	1017.70000
12.341	1030.71429
12.342	1028.57143
12.343	1031.11538
12.344	1011.52778
12.345	1008.70000
12.346	1029.54762
12.347	1038.50000
12.348	1043.29545
12.349	1034.05000
12.350	1048.81595
12.351	1040.29042
12.352	1050.52500
12.353	1040.70761
12.354	1047.61429
12.355	1041.52778
12.356	1039.25000
12.357	1046.97826
12.358	1033.90000
12.359	1043.88462
12.360	1044.93548
12.361	1038.69231
12.362	1032.78571
12.363	1048.33333
12.364	1057.00000
12.365	1040.62500
12.366	1031.52381
12.367	1025.40909
12.368	1034.57500
12.369	1025.45833
12.370	1019.61905
12.371	1023.62500
12.372	1011.08333
12.373	1007.96875
12.374	990.51667
12.375	989.64286
12.376	1001.05000
12.377	982.56522
12.378	990.40000
12.379	981.14706
12.380	972.56667
12.381	965.52125
12.382	967.16813
12.383	967.30647
12.384	956.14286
12.385	975.37500
12.386	954.56522
12.387	937.33333
12.388	937.05556
12.389	932.45833
12.390	945.78571
12.391	935.10000
12.392	932.70000
12.393	930.37078
12.394	920.14385
12.395	919.63188
12.396	919.28077
12.397	920.40000
12.398	916.30000
12.399	902.34211
12.400	893.56061
12.401	890.80556
12.402	888.78125
12.403	899.23684
12.404	888.75000
12.405	879.00000
12.406	886.30435
12.407	872.43468
12.408	876.50611
12.409	867.02500
12.410	880.07895
12.411	864.91667
12.412	861.68750
12.413	862.20000
12.414	848.03333
12.415	847.69444
12.416	854.81818
12.417	853.66667
12.418	846.25000
12.419	845.63158
12.420	841.35185
12.421	837.46154
12.422	837.85714
12.423	836.66667
12.424	832.92857
12.425	827.20000
12.426	825.19048
12.427	827.06061
12.428	834.90909
12.429	813.25000
12.430	815.42857
12.431	806.75000
12.432	813.37500
12.433	816.38235
12.434	817.60714
12.435	821.53125
12.436	793.16667
12.437	804.95455
12.438	802.65000
12.439	807.61765
12.440	804.86364
12.441	801.25000
12.442	805.30000
12.443	800.89474
12.444	796.71429
12.445	796.50000
12.446	791.47619
12.447	787.33784
12.448	796.77778
12.449	801.65000
12.450	796.66667
12.451	791.79167
12.452	791.66667
12.453	778.58333
12.454	785.67308
12.455	791.53125
12.456	791.50000
12.457	788.40000
12.458	801.70000
12.459	782.63158
12.460	772.48485
12.461	783.52273
12.462	788.83333
12.463	781.31579
12.464	783.29167
12.465	795.18750
12.466	777.15000
12.467	774.81667
12.468	777.84375
12.469	774.90000
12.470	772.04348
12.471	799.25000
12.472	784.75000
12.473	772.85714
12.474	776.42500
12.475	763.16667
12.476	772.30000
12.477	774.93750
12.478	777.75000
12.479	765.42857
12.480	766.20000
12.481	765.11111
12.482	757.91667
12.483	771.52632
12.484	780.75000
12.485	774.25000
12.486	762.31250
12.487	766.82143
12.488	756.37500
12.489	754.75000
12.490	763.54762
12.491	769.25000
12.492	761.50000
12.493	761.04286
12.494	769.75000
12.495	755.91667
12.496	753.67647
12.497	760.08333
12.498	757.70000
12.499	766.28571
12.500	757.86364
12.501	757.70000
12.502	752.53571
12.503	757.41176
12.504	756.87500
12.505	759.80000
12.506	769.21429
12.507	755.48333
12.508	750.41667
12.509	749.12500
12.510	757.26087
12.511	775.10000
12.512	759.55882
12.513	762.66129
12.514	753.31250
12.515	748.18750
12.516	758.96154
12.517	755.40625
12.518	759.15000
12.519	757.36842
12.520	747.47143
12.521	751.80000
12.522	752.25000
12.523	759.23529
12.524	749.57143
12.525	757.50000
12.526	744.87500
12.527	743.08333
12.528	744.63889
12.529	761.25000
12.530	754.82000
12.531	744.87500
12.532	736.88462
12.533	746.43243
12.534	744.56250
12.535	736.10714
12.536	747.16667
12.537	764.57143
12.538	737.10000
12.539	744.68421
12.540	742.55405
12.541	744.22222
12.542	740.95833
12.543	746.00000
12.544	747.35000
12.545	748.87500
12.546	741.36842
12.547	747.08333
12.548	746.32143
12.549	751.50000
12.550	744.04000
12.551	749.37500
12.552	743.60000
12.553	746.62821
12.554	746.30000
12.555	750.46429
12.556	749.38235
12.557	738.75000
12.558	755.62500
12.559	751.42308
12.560	747.71875
12.561	742.43750
12.562	742.95833
12.563	748.19048
12.564	743.50000
12.565	759.75000
12.566	748.30000
12.567	743.50000
12.568	739.52778
12.569	738.86364
12.570	745.88889
12.571	747.43750
12.572	744.52632
12.573	743.40541
12.574	739.36111
12.575	746.10714
12.576	743.02632
12.577	742.80000
12.578	739.30000
12.579	746.75000
12.580	742.03846
12.581	744.58333
12.582	742.70000
12.583	741.19048
12.584	742.55000
12.585	735.60000
12.586	745.12500
12.587	747.72727
12.588	745.68750
12.589	738.92308
12.590	738.43750
12.591	729.50000
12.592	747.76316
12.593	737.51515
12.594	758.27500
12.595	733.18750
12.596	739.13333
12.597	743.07143
12.598	739.00000
12.599	746.30357
12.600	740.65000
12.601	753.45000
12.602	731.50000
12.603	744.33333
12.604	742.75000
12.605	752.00000
12.606	744.23750
12.607	761.77273
12.608	742.25000
12.609	758.05556
12.610	750.52778
12.611	745.85000
12.612	750.14706
12.613	751.93243
12.614	763.56818
12.615	748.66667
12.616	756.47059
12.617	758.25000
12.618	756.80000
12.619	754.30357
12.620	760.75000
12.621	759.30556
12.622	756.08333
12.623	761.04348
12.624	763.40000
12.625	759.68750
12.626	759.80000
12.627	756.98077
12.628	755.89286
12.629	750.40909
12.630	781.61111
12.631	762.00000
12.632	760.88235
12.633	759.75641
12.634	754.25000
12.635	765.25000
12.636	761.34211
12.637	778.91667
12.638	760.37500
12.639	769.16667
12.640	749.85417
12.641	766.27778
12.642	783.00000
12.643	766.78261
12.644	772.60000
12.645	761.87500
12.646	771.69565
12.647	765.75000
12.648	779.09375
12.649	773.70000
12.650	783.39286
12.651	780.00000
12.652	776.46429
12.653	781.89062
12.654	781.81250
12.655	776.70833
12.656	783.21053
12.657	802.00000
12.658	792.50000
12.659	791.38158
12.660	791.25000
12.661	788.08333
12.662	786.33333
12.663	800.08696
12.664	792.05000
12.665	797.56667
12.666	800.66667
12.667	803.25000
12.668	806.11111
12.669	819.38462
12.670	800.92857
12.671	785.90000
12.672	804.94643
12.673	809.98214
12.674	813.65000
12.675	818.25000
12.676	820.36842
12.677	812.37500
12.678	809.06250
12.679	819.70833
12.680	814.76923
12.681	819.95000
12.682	840.14286
12.683	822.50000
12.684	833.75000
12.685	839.73077
12.686	832.43590
12.687	835.43182
12.688	839.32143
12.689	844.88462
12.690	835.50000
12.691	834.00000
12.692	851.87500
12.693	845.75000
12.694	851.67500
12.695	858.62500
12.696	858.05263
12.697	834.41667
12.698	845.87500
12.699	847.80000
12.700	861.75000
12.701	857.03125
12.702	900.00000
12.703	855.32609
12.704	840.20833
12.705	854.45455
12.706	847.59302
12.707	856.05000
12.708	852.75000
12.709	856.69231
12.710	852.18750
12.711	849.87500
12.712	847.58333
12.713	838.86667
12.714	843.15000
12.715	848.00000
12.716	845.66667
12.717	836.33333
12.718	842.66667
12.719	834.23810
12.720	828.62500
12.721	840.67857
12.722	843.85714
12.723	833.40909
12.724	825.10000
12.725	822.46154
12.726	822.64444
12.727	823.91667
12.728	829.54167
12.729	830.02941
12.730	819.20833
12.731	824.81250
12.732	816.13889
12.733	806.42308
12.734	813.21875
12.735	820.56250
12.736	823.09524
12.737	810.70000
12.738	812.50000
12.739	806.51087
12.740	804.37500
12.741	809.37500
12.742	806.50000
12.743	804.69444
12.744	804.56250
12.745	806.04167
12.746	793.22059
12.747	798.66667
12.748	791.25000
12.749	792.88235
12.750	793.50000
12.751	786.62500
12.752	785.32500
12.753	775.65909
12.754	786.13889
12.755	778.75000
12.756	782.78571
12.757	779.41667
12.758	774.50000
12.759	773.13409
12.760	777.62250
12.761	773.34583
12.762	783.54545
12.763	768.50000
12.764	760.10000
12.765	759.63333
12.766	760.85714
12.767	765.72222
12.768	760.66667
12.769	765.97059
12.770	761.54167
12.771	770.85000
12.772	762.47264
12.773	764.90583
12.774	759.44125
12.775	757.54625
12.776	755.14286
12.777	766.91667
12.778	770.50000
12.779	751.96591
12.780	758.31818
12.781	742.59375
12.782	757.50000
12.783	749.84375
12.784	761.58333
12.785	752.37521
12.786	749.03926
12.787	749.78675
12.788	744.45875
12.789	756.29412
12.790	741.21429
12.791	739.37500
12.792	742.97222
12.793	746.07143
12.794	737.68750
12.795	732.37500
12.796	746.23913
12.797	744.50000
12.798	728.31250
12.799	749.40217
12.800	747.08333
12.801	734.33333
12.802	729.27273
12.803	751.93750
12.804	728.37500
12.805	753.69643
12.806	742.62500
12.807	734.90625
12.808	730.00000
12.809	744.86842
12.810	742.08333
12.811	739.31250
12.812	740.90909
12.813	740.07500
12.814	735.18750
12.815	725.50000
12.816	745.16000
12.817	737.37500
12.818	754.75000
12.819	740.52000
12.820	737.82500
12.821	737.04167
12.822	747.30000
12.823	742.21429
12.824	729.31250
12.825	747.22059
12.826	733.16071
12.827	737.53125
12.828	732.81250
12.829	747.52381
12.830	723.10000
12.831	733.37500
12.832	738.56818
12.833	729.42500
12.834	727.59375
12.835	732.72222
12.836	739.72500
12.837	722.75000
12.838	738.25000
12.839	726.00000
12.840	732.88889
12.841	725.58333
12.842	724.80000
12.843	736.91667
12.844	736.60000
12.845	726.09722
12.846	714.47917
12.847	729.80556
12.848	729.93750
12.849	721.02632
12.850	721.33333
12.851	725.80000
12.852	713.14773
12.853	714.55000
12.854	720.63889
12.855	708.14286
12.856	714.66667
12.857	713.30000
12.858	710.25000
12.859	709.62500
12.860	714.25000
12.861	722.83333
12.862	711.69231
12.863	714.39286
12.864	715.65000
12.865	716.45833
12.866	710.46154
12.867	717.62500
12.868	707.12500
12.869	714.26316
12.870	720.78571
12.871	715.25000
12.872	714.04545
12.873	724.16667
12.874	714.46429
12.875	720.00000
12.876	712.61364
12.877	722.40000
12.878	717.34091
12.879	714.31944
12.880	725.50000
12.881	718.35000
12.882	724.06667
12.883	706.07143
12.884	723.90000
12.885	711.77778
12.886	709.36538
12.887	715.63889
12.888	722.50000
12.889	713.64286
12.890	709.12500
12.891	725.06250
12.892	709.09091
12.893	707.75000
12.894	709.53571
12.895	724.60000
12.896	705.22727
12.897	718.25000
12.898	712.07692
12.899	714.22222
12.900	693.37500
12.901	713.95000
12.902	715.11765
12.903	702.45833
12.904	714.50000
12.905	715.48810
12.906	700.15385
12.907	708.50000
12.908	717.16667
12.909	708.47826
12.910	710.70000
12.911	714.90909
12.912	710.60000
12.913	704.97500
12.914	717.10714
12.915	705.77273
12.916	704.34375
12.917	710.00000
12.918	713.91176
12.919	711.50000
12.920	706.46875
12.921	704.60000
12.922	700.84211
12.923	704.30000
12.924	712.90000
12.925	712.30682
12.926	720.20000
12.927	695.91667
12.928	727.50000
12.929	709.02381
12.930	705.45833
12.931	715.13158
12.932	713.21795
12.933	718.08333
12.934	702.03571
12.935	712.00000
12.936	717.57143
12.937	696.75000
12.938	712.71053
12.939	712.33333
12.940	715.16667
12.941	705.50000
12.942	716.32353
12.943	712.87500
12.944	710.10000
12.945	715.25000
12.946	705.30000
12.947	707.52778
12.948	738.50000
12.949	714.60870
12.950	723.40000
12.951	715.09524
12.952	717.47297
12.953	704.60000
12.954	713.66667
12.955	727.00000
12.956	708.84375
12.957	718.20000
12.958	714.41176
12.959	713.33929
12.960	719.08333
12.961	712.50000
12.962	724.23529
12.963	708.92857
12.964	704.45455
12.965	714.65854
12.966	715.91667
12.967	723.64286
12.968	702.25000
12.969	721.97826
12.970	724.79167
12.971	716.23684
12.972	717.75676
12.973	710.59091
12.974	731.80000
12.975	732.36364
12.976	727.61111
12.977	715.50000
12.978	724.90278
12.979	721.25000
12.980	720.59375
12.981	742.75000
12.982	730.40476
12.983	730.00000
12.984	725.13636
12.985	727.00000
12.986	721.90909
12.987	736.78571
12.988	732.00000
12.989	735.44000
12.990	712.87500
12.991	737.34783
12.992	727.69231
12.993	731.67500
12.994	734.75000
12.995	738.10000
12.996	724.35714
12.997	721.87500
12.998	736.70238
12.999	736.87500
13.000	730.84375
13.001	729.76923
13.002	731.71795
13.003	726.47222
13.004	731.78571
13.005	737.12791
13.006	734.47222
13.007	726.46429
13.008	727.80357
13.009	725.63333
13.010	735.50000
13.011	718.46667
13.012	732.22222
13.013	737.60000
13.014	725.33333
13.015	729.13750
13.016	729.47500
13.017	726.30556
13.018	723.84211
13.019	714.67857
13.020	741.81250
13.021	727.71053
13.022	727.77419
13.023	722.93182
13.024	723.60714
13.025	713.09524
13.026	729.60000
13.027	726.90000
13.028	724.19643
13.029	724.35714
13.030	731.25000
13.031	719.73333
13.032	714.84375
13.033	731.10000
13.034	713.73077
13.035	722.89394
13.036	729.10417
13.037	734.43750
13.038	713.23529
13.039	731.85714
13.040	724.90000
13.041	723.63158
13.042	718.31818
13.043	729.18182
13.044	731.05000
13.045	714.19048
13.046	725.12500
13.047	708.62500
13.048	727.23077
13.049	720.68333
13.050	710.22500
13.051	718.42308
13.052	720.50000
13.053	714.58333
13.054	700.36364
13.055	726.95455
13.056	707.69231
13.057	720.82143
13.058	714.97059
13.059	710.43750
13.060	703.68750
13.061	715.23529
13.062	723.05128
13.063	710.25000
13.064	718.70000
13.065	710.14286
13.066	705.08333
13.067	715.12500
13.068	719.62500
13.069	721.75000
13.070	712.38889
13.071	721.90909
13.072	712.90000
